Date & Time,Temp(°C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
45401.58333,4.1,20.03,19.65,1447.49
45401.60417,4.1,20.07,19.67,1447.53
45401.625,4.1,20.07,19.67,1447.53
45401.64583,4.1,20.07,19.67,1447.53
45401.66667,4.14,20.08,19.7,1447.7
45401.6875,4.17,20.05,19.7,1447.83
45401.70833,4.17,20.05,19.7,1447.83
45401.72917,4.25,20.07,19.76,1448.18
45401.75,4.29,20.08,19.79,1448.35
45401.77083,4.32,20.09,19.82,1448.52
45401.79167,4.32,20.09,19.82,1448.52
45401.8125,4.36,20.1,19.85,1448.69
45401.83333,4.36,20.14,19.88,1448.73
45401.85417,4.36,20.14,19.88,1448.73
45401.875,4.4,20.11,19.88,1448.86
45401.89583,4.43,20.12,19.91,1449.03
45401.91667,4.43,20.09,19.88,1448.99
45401.9375,4.51,20.08,19.91,1449.29
45401.95833,4.47,20.07,19.88,1449.12
45401.97917,4.36,19.94,19.71,1448.48
45402,4.32,19.97,19.71,1448.35
45402.02083,4.4,19.92,19.71,1448.61
45402.04167,4.43,19.93,19.74,1448.78
45402.0625,4.43,19.93,19.74,1448.78
45402.08333,4.47,19.91,19.74,1448.91
45402.10417,4.47,19.94,19.77,1448.96
45402.125,4.51,19.92,19.77,1449.08
45402.14583,4.54,19.93,19.8,1449.25
45402.16667,4.65,19.93,19.85,1449.72
45402.1875,4.62,19.92,19.82,1449.55
45402.20833,4.54,19.93,19.8,1449.25
45402.22917,4.43,19.93,19.74,1448.78
45402.25,4.32,19.9,19.65,1448.27
45402.27083,4.32,19.9,19.65,1448.27
45402.29167,4.32,19.9,19.65,1448.27
45402.3125,4.29,19.92,19.65,1448.14
45402.33333,4.29,19.92,19.65,1448.14
45402.35417,4.29,19.7,19.45,1447.85
45402.375,4.29,19.73,19.47,1447.89
45402.39583,4.32,19.9,19.65,1448.27
45402.41667,4.32,19.9,19.65,1448.27
45402.4375,4.4,19.89,19.68,1448.57
45402.45833,4.43,19.87,19.68,1448.7
45402.47917,4.47,19.85,19.68,1448.83
45402.5,4.51,19.7,19.56,1448.8
45402.52083,4.54,19.68,19.56,1448.93
45402.54167,4.58,19.69,19.59,1449.1
45402.5625,4.62,19.67,19.59,1449.23
45402.58333,4.62,19.7,19.62,1449.27
