Recorder,Serial numb,Site (text),Site Depth(m),Surface-Bottom,Log Depth(m),Latitude,Longitude,Year,Month,Day,Date ,Time,Temp(°C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec),
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,8:30:00 AM,8.01,12.17,13.81,1453.74,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,9:00:00 AM,7.94,12.17,13.79,1453.47,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,9:30:00 AM,7.87,12.18,13.77,1453.2,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,10:00:00 AM,7.81,12.17,13.73,1452.91,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,10:30:00 AM,7.74,12.17,13.71,1452.63,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,11:00:00 AM,7.67,12.18,13.69,1452.37,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,11:30:00 AM,7.67,12.17,13.68,1452.35,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,12:00:00 PM,7.63,12.17,13.67,1452.22,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,12:30:00 PM,7.6,12.16,13.65,1452.07,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,1:00:00 PM,7.57,12.17,13.64,1451.93,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,1:30:00 PM,7.53,12.16,13.63,1451.79,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,2:00:00 PM,7.53,12.16,13.63,1451.79,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,2:30:00 PM,7.57,12.17,13.65,1451.94,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,3:00:00 PM,7.63,12.16,13.66,1452.2,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,3:30:00 PM,7.7,12.17,13.69,1452.49,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,4:00:00 PM,7.84,12.18,13.75,1453.06,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,4:30:00 PM,8.01,12.17,13.81,1453.74,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,5:00:00 PM,8.08,12.17,13.84,1454.02,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,5:30:00 PM,8.11,12.18,13.85,1454.16,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,6:00:00 PM,8.28,12.18,13.92,1454.84,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,6:30:00 PM,8.42,12.19,13.97,1455.39,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,7:00:00 PM,8.49,12.18,13.99,1455.65,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,7:30:00 PM,8.59,12.19,14.04,1456.06,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,8:00:00 PM,9.06,12.2,14.22,1457.93,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,8:30:00 PM,9.53,12.21,14.41,1459.78,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,9:00:00 PM,9.36,12.21,14.34,1459.12,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,9:30:00 PM,9.19,12.21,14.28,1458.47,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,10:00:00 PM,9.16,12.2,14.26,1458.33,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,10:30:00 PM,9.13,12.2,14.25,1458.2,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,11:00:00 PM,9.09,12.2,14.24,1458.07,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,22,2022-06-22,11:30:00 PM,9.16,12.2,14.25,1458.33,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,12:00:00 AM,9.19,12.2,14.27,1458.46,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,12:30:00 AM,9.29,12.2,14.31,1458.85,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,1:00:00 AM,9.39,12.2,14.35,1459.25,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,1:30:00 AM,9.39,12.21,14.36,1459.25,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,2:00:00 AM,9.09,12.21,14.24,1458.08,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,2:30:00 AM,8.96,12.21,14.19,1457.55,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,3:00:00 AM,9.06,12.2,14.22,1457.94,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,3:30:00 AM,9.23,12.21,14.29,1458.6,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,4:00:00 AM,9.43,12.21,14.37,1459.39,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,4:30:00 AM,9.69,12.21,14.47,1460.41,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,5:00:00 AM,9.89,12.22,14.55,1461.19,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,5:30:00 AM,10.12,12.22,14.64,1462.08,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,6:00:00 AM,10.22,12.23,14.69,1462.46,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,6:30:00 AM,10.28,12.23,14.71,1462.72,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,7:00:00 AM,10.51,12.23,14.79,1463.58,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,7:30:00 AM,10.77,12.24,14.9,1464.58,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,8:00:00 AM,11,12.24,14.99,1465.43,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,8:30:00 AM,11.2,12.25,15.07,1466.17,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,9:00:00 AM,11.39,12.26,15.16,1466.91,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,9:30:00 AM,11.58,12.26,15.23,1467.61,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,10:00:00 AM,11.71,12.27,15.29,1468.1,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,10:30:00 AM,11.81,12.27,15.32,1468.45,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,11:00:00 AM,11.81,12.27,15.33,1468.45,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,11:30:00 AM,11.84,12.26,15.33,1468.56,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,12:00:00 PM,11.84,12.27,15.34,1468.57,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,12:30:00 PM,11.87,12.27,15.35,1468.69,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,1:00:00 PM,11.9,12.27,15.36,1468.8,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,1:30:00 PM,11.93,12.28,15.38,1468.93,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,2:00:00 PM,11.97,12.27,15.38,1469.04,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,2:30:00 PM,11.84,12.27,15.34,1468.57,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,3:00:00 PM,11.39,12.26,15.16,1466.91,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,3:30:00 PM,10.97,12.26,15,1465.34,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,4:00:00 PM,10.68,12.26,14.88,1464.23,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,4:30:00 PM,10.68,12.25,14.87,1464.22,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,5:00:00 PM,10.84,12.25,14.94,1464.84,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,5:30:00 PM,10.81,12.25,14.92,1464.71,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,6:00:00 PM,10.58,12.25,14.85,1463.86,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,6:30:00 PM,10.42,12.26,14.79,1463.25,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,7:00:00 PM,10.35,12.25,14.75,1462.98,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,7:30:00 PM,10.25,12.25,14.72,1462.61,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,8:00:00 PM,10.22,12.25,14.7,1462.48,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,8:30:00 PM,10.32,12.24,14.73,1462.85,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,9:00:00 PM,10.55,12.26,14.83,1463.74,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,9:30:00 PM,10.81,12.25,14.92,1464.71,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,10:00:00 PM,10.9,12.26,14.97,1465.09,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,10:30:00 PM,10.58,12.25,14.85,1463.86,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,11:00:00 PM,10.28,12.24,14.72,1462.73,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,23,2022-06-23,11:30:00 PM,9.99,12.25,14.62,1461.61,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,12:00:00 AM,9.76,12.23,14.51,1460.69,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,12:30:00 AM,9.56,12.23,14.44,1459.92,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,1:00:00 AM,9.43,12.23,14.39,1459.41,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,1:30:00 AM,9.33,12.23,14.35,1459.02,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,2:00:00 AM,9.26,12.23,14.33,1458.76,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,2:30:00 AM,9.23,12.23,14.31,1458.63,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,3:00:00 AM,9.19,12.22,14.3,1458.49,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,3:30:00 AM,9.13,12.23,14.28,1458.24,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,4:00:00 AM,9.06,12.23,14.25,1457.97,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,4:30:00 AM,9.06,12.22,14.25,1457.96,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,5:00:00 AM,9.06,12.23,14.25,1457.97,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,5:30:00 AM,9.09,12.23,14.26,1458.1,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,6:00:00 AM,9.13,12.22,14.27,1458.23,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,6:30:00 AM,9.13,12.22,14.27,1458.22,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,7:00:00 AM,9.09,12.23,14.26,1458.1,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,7:30:00 AM,9.09,12.23,14.27,1458.11,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,8:00:00 AM,9.16,12.23,14.29,1458.36,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,8:30:00 AM,9.29,12.23,14.34,1458.89,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,9:00:00 AM,9.49,12.23,14.41,1459.66,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,9:30:00 AM,9.82,12.24,14.54,1460.96,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,10:00:00 AM,10.09,12.24,14.65,1461.97,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,10:30:00 AM,10.05,12.25,14.64,1461.86,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,11:00:00 AM,9.96,12.24,14.6,1461.47,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,11:30:00 AM,9.89,12.24,14.58,1461.22,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,12:00:00 PM,9.92,12.25,14.59,1461.35,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,12:30:00 PM,9.99,12.25,14.62,1461.6,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,1:00:00 PM,10.09,12.24,14.64,1461.97,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,1:30:00 PM,10.15,12.24,14.67,1462.23,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,2:00:00 PM,10.28,12.24,14.72,1462.73,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,2:30:00 PM,10.51,12.26,14.82,1463.62,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,3:00:00 PM,10.81,12.25,14.93,1464.72,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,3:30:00 PM,11.1,12.27,15.05,1465.83,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,4:00:00 PM,11.39,12.27,15.17,1466.92,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,4:30:00 PM,11.65,12.28,15.27,1467.87,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,5:00:00 PM,11.9,12.28,15.37,1468.81,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,5:30:00 PM,12.03,12.3,15.44,1469.3,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,6:00:00 PM,12.16,12.29,15.48,1469.76,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,6:30:00 PM,12.28,12.29,15.53,1470.22,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,7:00:00 PM,12.35,12.29,15.56,1470.45,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,7:30:00 PM,12.41,12.29,15.58,1470.68,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,8:00:00 PM,12.47,12.28,15.58,1470.89,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,8:30:00 PM,12.51,12.27,15.6,1471.01,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,9:00:00 PM,12.54,12.28,15.61,1471.13,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,9:30:00 PM,12.63,12.27,15.64,1471.46,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,10:00:00 PM,12.7,12.27,15.67,1471.69,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,10:30:00 PM,12.73,12.28,15.68,1471.81,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,11:00:00 PM,12.76,12.27,15.69,1471.92,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,24,2022-06-24,11:30:00 PM,12.76,12.28,15.7,1471.92,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,12:00:00 AM,12.79,12.28,15.71,1472.03,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,12:30:00 AM,12.85,12.28,15.73,1472.26,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,1:00:00 AM,12.92,12.27,15.75,1472.48,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,1:30:00 AM,12.95,12.29,15.78,1472.61,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,2:00:00 AM,13.01,12.29,15.81,1472.84,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,2:30:00 AM,13.11,12.28,15.83,1473.16,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,3:00:00 AM,13.14,12.29,15.86,1473.29,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,3:30:00 AM,13.2,12.29,15.88,1473.51,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,4:00:00 AM,13.26,12.3,15.91,1473.74,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,4:30:00 AM,13.29,12.3,15.92,1473.85,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,5:00:00 AM,13.33,12.3,15.93,1473.96,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,5:30:00 AM,13.39,12.29,15.95,1474.17,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,6:00:00 AM,13.42,12.29,15.96,1474.28,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,6:30:00 AM,13.42,12.3,15.97,1474.3,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,7:00:00 AM,13.36,12.29,15.94,1474.06,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,7:30:00 AM,13.23,12.29,15.9,1473.62,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,8:00:00 AM,13.17,12.3,15.88,1473.41,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,8:30:00 AM,13.14,12.29,15.86,1473.29,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,9:00:00 AM,13.14,12.29,15.86,1473.29,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,9:30:00 AM,13.14,12.31,15.87,1473.3,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,10:00:00 AM,13.2,12.3,15.89,1473.52,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,10:30:00 AM,13.26,12.3,15.91,1473.74,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,11:00:00 AM,13.33,12.3,15.93,1473.96,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,11:30:00 AM,13.39,12.3,15.96,1474.18,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,12:00:00 PM,13.45,12.3,15.99,1474.41,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,12:30:00 PM,13.51,12.3,16.01,1474.63,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,1:00:00 PM,13.54,12.31,16.03,1474.74,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,1:30:00 PM,13.61,12.3,16.04,1474.95,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,2:00:00 PM,13.64,12.3,16.06,1475.07,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,2:30:00 PM,13.67,12.3,16.07,1475.18,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,3:00:00 PM,13.7,12.3,16.09,1475.29,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,3:30:00 PM,13.73,12.3,16.1,1475.4,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,4:00:00 PM,13.76,12.3,16.1,1475.5,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,4:30:00 PM,13.76,12.3,16.1,1475.5,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,5:00:00 PM,13.79,12.3,16.12,1475.61,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,5:30:00 PM,13.79,12.3,16.12,1475.61,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,6:00:00 PM,13.79,12.3,16.12,1475.62,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,6:30:00 PM,13.79,12.3,16.12,1475.62,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,7:00:00 PM,13.83,12.3,16.13,1475.72,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,7:30:00 PM,13.83,12.3,16.13,1475.72,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,8:00:00 PM,13.86,12.3,16.14,1475.83,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,8:30:00 PM,13.86,12.3,16.14,1475.83,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,9:00:00 PM,13.86,12.3,16.15,1475.83,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,9:30:00 PM,13.73,12.31,16.1,1475.4,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,10:00:00 PM,13.58,12.31,16.04,1474.85,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,10:30:00 PM,13.42,12.3,15.97,1474.29,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,11:00:00 PM,13.11,12.29,15.85,1473.18,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,25,2022-06-25,11:30:00 PM,12.73,12.28,15.69,1471.82,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,26,2022-06-26,12:00:00 AM,11.97,12.29,15.41,1469.06,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,26,2022-06-26,12:30:00 AM,11.26,12.27,15.12,1466.44,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,26,2022-06-26,1:00:00 AM,10.71,12.27,14.91,1464.37,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,26,2022-06-26,1:30:00 AM,10.35,12.26,14.77,1463,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,26,2022-06-26,2:00:00 AM,10.09,12.25,14.66,1461.99,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,26,2022-06-26,2:30:00 AM,9.89,12.25,14.59,1461.23,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,26,2022-06-26,3:00:00 AM,9.76,12.25,14.53,1460.72,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,26,2022-06-26,3:30:00 AM,9.69,12.25,14.51,1460.46,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,26,2022-06-26,4:00:00 AM,9.76,12.24,14.53,1460.71,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,6,26,2022-06-26,4:30:00 AM,9.72,12.24,14.51,1460.58,
