Recorder,Serial numb,Site (text),Site Depth(m),Surface-Bottom,Log Depth(m),Latitude,Longitude,Year,Month,Day,Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,4:30:00 AM,15.64,27.42,34.97,1499.74
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,5:00:00 AM,15.64,27.4,34.95,1499.72
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,5:30:00 AM,15.64,27.4,34.95,1499.72
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,6:00:00 AM,15.64,27.38,34.92,1499.69
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,6:30:00 AM,15.6,27.4,34.92,1499.62
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,7:00:00 AM,15.57,27.38,34.87,1499.5
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,7:30:00 AM,15.57,27.35,34.85,1499.47
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,8:00:00 AM,15.57,27.35,34.85,1499.47
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,8:30:00 AM,15.57,27.38,34.87,1499.5
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,9:00:00 AM,15.57,27.35,34.85,1499.47
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,9:30:00 AM,15.57,27.38,34.87,1499.5
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,10:00:00 AM,15.6,27.35,34.87,1499.57
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,10:30:00 AM,15.6,27.35,34.87,1499.57
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,11:00:00 AM,15.6,27.38,34.9,1499.59
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,11:30:00 AM,15.64,27.35,34.89,1499.66
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,12:00:00 PM,15.73,27.44,35.07,1500.06
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,12:30:00 PM,15.73,27.44,35.07,1500.06
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,1:00:00 PM,15.82,27.51,35.22,1500.43
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,1:30:00 PM,15.85,27.49,35.22,1500.5
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,2:00:00 PM,15.85,27.53,35.27,1500.55
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,2:30:00 PM,15.88,27.53,35.3,1500.65
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,3:00:00 PM,15.88,27.53,35.3,1500.65
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,3:30:00 PM,15.88,27.51,35.27,1500.62
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,4:00:00 PM,15.88,27.53,35.3,1500.65
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,4:30:00 PM,15.91,27.49,35.27,1500.69
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,5:00:00 PM,15.91,27.51,35.29,1500.72
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,5:30:00 PM,15.94,27.49,35.29,1500.78
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,6:00:00 PM,15.94,27.49,35.29,1500.78
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,6:30:00 PM,15.97,27.46,35.29,1500.85
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,7:00:00 PM,15.97,27.44,35.26,1500.82
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,7:30:00 PM,15.97,27.44,35.26,1500.82
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,8:00:00 PM,15.94,27.46,35.26,1500.76
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,8:30:00 PM,15.91,27.49,35.27,1500.69
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,9:00:00 PM,15.91,27.49,35.27,1500.69
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,9:30:00 PM,15.94,27.46,35.26,1500.76
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,10:00:00 PM,15.94,27.44,35.24,1500.73
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,10:30:00 PM,15.91,27.42,35.18,1500.61
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,11:00:00 PM,15.85,27.44,35.16,1500.44
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,10,2022-07-10,11:30:00 PM,15.79,27.37,35.04,1500.17
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,12:00:00 AM,15.73,27.37,34.99,1499.98
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,12:30:00 AM,15.64,27.4,34.95,1499.72
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,1:00:00 AM,15.39,27.43,34.79,1498.97
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,1:30:00 AM,15.36,27.5,34.84,1498.96
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,2:00:00 AM,15.36,27.45,34.79,1498.9
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,2:30:00 AM,15.36,27.48,34.82,1498.93
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,3:00:00 AM,15.36,27.48,34.82,1498.93
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,3:30:00 AM,15.36,27.45,34.79,1498.9
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,4:00:00 AM,15.36,27.45,34.79,1498.9
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,4:30:00 AM,15.33,27.48,34.79,1498.83
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,5:00:00 AM,15.33,27.45,34.77,1498.8
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,5:30:00 AM,15.3,27.5,34.79,1498.76
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,6:00:00 AM,15.3,27.48,34.77,1498.74
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,6:30:00 AM,15.3,27.48,34.77,1498.74
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,7:00:00 AM,15.3,27.46,34.74,1498.71
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,7:30:00 AM,15.3,27.46,34.74,1498.71
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,8:00:00 AM,15.27,27.43,34.69,1498.58
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,8:30:00 AM,15.24,27.43,34.67,1498.49
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,9:00:00 AM,15.15,27.48,34.65,1498.25
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,9:30:00 AM,15.09,27.46,34.58,1498.03
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,10:00:00 AM,14.99,27.51,34.56,1497.79
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,10:30:00 AM,14.93,27.49,34.49,1497.57
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,11:00:00 AM,14.9,27.52,34.5,1497.5
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,11:30:00 AM,14.96,27.49,34.52,1497.66
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,12:00:00 PM,14.99,27.47,34.51,1497.74
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,12:30:00 PM,14.78,27.52,34.41,1497.1
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,1:00:00 PM,14.44,27.61,34.23,1496.1
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,1:30:00 PM,14.38,27.59,34.16,1495.87
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,2:00:00 PM,14.38,27.62,34.19,1495.9
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,2:30:00 PM,14.28,27.62,34.12,1495.6
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,3:00:00 PM,14.22,27.65,34.1,1495.43
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,3:30:00 PM,14.19,27.63,34.06,1495.31
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,4:00:00 PM,14.16,27.63,34.03,1495.21
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,4:30:00 PM,14.16,27.61,34.01,1495.18
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,5:00:00 PM,14.16,27.61,34.01,1495.18
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,5:30:00 PM,14.16,27.61,34.01,1495.18
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,6:00:00 PM,14.01,27.67,33.95,1494.73
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,6:30:00 PM,13.85,27.68,33.84,1494.23
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,7:00:00 PM,13.73,27.73,33.8,1493.88
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,7:30:00 PM,13.76,27.71,33.8,1493.96
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,8:00:00 PM,13.88,27.7,33.89,1494.36
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,8:30:00 PM,13.91,27.67,33.88,1494.43
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,9:00:00 PM,13.94,27.69,33.93,1494.56
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,9:30:00 PM,13.85,27.68,33.84,1494.23
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,10:00:00 PM,13.6,27.75,33.72,1493.48
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,10:30:00 PM,13.41,27.79,33.61,1492.9
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,11:00:00 PM,13.38,27.77,33.57,1492.77
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,11,2022-07-11,11:30:00 PM,13.41,27.79,33.61,1492.9
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,12:00:00 AM,13.44,27.76,33.61,1492.97
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,12:30:00 AM,13.44,27.76,33.61,1492.97
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,1:00:00 AM,13.38,27.77,33.57,1492.77
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,1:30:00 AM,13.35,27.79,33.57,1492.69
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,2:00:00 AM,13.13,27.82,33.42,1491.98
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,2:30:00 AM,13.04,27.85,33.38,1491.7
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,3:00:00 AM,13.07,27.84,33.4,1491.8
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,3:30:00 AM,13.1,27.82,33.4,1491.88
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,4:00:00 AM,13.13,27.82,33.42,1491.98
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,4:30:00 AM,13.13,27.82,33.42,1491.98
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,5:00:00 AM,13.16,27.79,33.42,1492.05
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,5:30:00 AM,13.19,27.81,33.46,1492.18
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,6:00:00 AM,13.19,27.81,33.46,1492.18
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,6:30:00 AM,13.16,27.81,33.44,1492.08
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,7:00:00 AM,13.16,27.81,33.44,1492.08
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,7:30:00 AM,13.19,27.79,33.44,1492.16
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,8:00:00 AM,13.19,27.79,33.44,1492.16
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,8:30:00 AM,13.19,27.81,33.46,1492.18
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,9:00:00 AM,13.19,27.81,33.46,1492.18
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,9:30:00 AM,13.23,27.78,33.46,1492.26
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,10:00:00 AM,13.26,27.78,33.48,1492.36
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,10:30:00 AM,13.29,27.78,33.5,1492.46
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,11:00:00 AM,13.44,27.78,33.63,1493
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,11:30:00 AM,13.69,27.78,33.83,1493.84
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,12:00:00 PM,13.94,27.74,33.98,1494.61
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,12:30:00 PM,14.16,27.72,34.14,1495.31
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,1:00:00 PM,14.13,27.7,34.09,1495.19
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,1:30:00 PM,13.88,27.7,33.89,1494.36
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,2:00:00 PM,13.73,27.69,33.75,1493.83
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,2:30:00 PM,13.76,27.71,33.8,1493.96
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,3:00:00 PM,13.66,27.72,33.73,1493.65
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,3:30:00 PM,13.63,27.72,33.71,1493.55
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,4:00:00 PM,14.28,27.74,34.25,1495.74
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,4:30:00 PM,14.5,27.65,34.33,1496.35
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,5:00:00 PM,14.44,27.66,34.29,1496.15
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,5:30:00 PM,14.28,27.65,34.15,1495.63
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,6:00:00 PM,14.35,27.64,34.19,1495.83
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,6:30:00 PM,14.38,27.66,34.24,1495.96
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,7:00:00 PM,14.22,27.65,34.1,1495.43
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,7:30:00 PM,14.41,27.66,34.26,1496.05
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,8:00:00 PM,14.38,27.62,34.19,1495.9
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,8:30:00 PM,14.01,27.64,33.92,1494.71
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,9:00:00 PM,14.1,27.66,34.02,1495.03
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,9:30:00 PM,14.35,27.66,34.22,1495.86
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,10:00:00 PM,14.47,27.68,34.33,1496.28
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,10:30:00 PM,14.5,27.63,34.3,1496.32
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,11:00:00 PM,14.53,27.65,34.35,1496.45
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,12,2022-07-12,11:30:00 PM,14.62,27.65,34.42,1496.75
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,12:00:00 AM,14.62,27.58,34.34,1496.67
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,12:30:00 AM,14.47,27.59,34.23,1496.17
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,1:00:00 AM,14.25,27.54,34,1495.4
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,1:30:00 AM,13.57,27.68,33.62,1493.3
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,2:00:00 AM,13.41,27.72,33.54,1492.82
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,2:30:00 AM,13.41,27.72,33.54,1492.82
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,3:00:00 AM,13.48,27.71,33.58,1493.02
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,3:30:00 AM,13.63,27.7,33.69,1493.53
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,4:00:00 AM,13.54,27.73,33.65,1493.25
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,4:30:00 AM,13.41,27.74,33.56,1492.84
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,5:00:00 AM,13.44,27.72,33.56,1492.92
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,5:30:00 AM,13.32,27.73,33.47,1492.51
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,6:00:00 AM,13.23,27.76,33.43,1492.23
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,6:30:00 AM,13.23,27.74,33.41,1492.2
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,7:00:00 AM,13.23,27.76,33.43,1492.23
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,7:30:00 AM,13.19,27.79,33.44,1492.16
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,8:00:00 AM,13.23,27.78,33.46,1492.26
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,8:30:00 AM,13.35,27.77,33.54,1492.67
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,9:00:00 AM,13.48,27.76,33.63,1493.07
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,9:30:00 AM,13.6,27.75,33.72,1493.48
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,10:00:00 AM,13.69,27.74,33.78,1493.78
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,10:30:00 AM,13.79,27.75,33.87,1494.11
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,11:00:00 AM,13.94,27.72,33.96,1494.59
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,11:30:00 AM,13.97,27.71,33.98,1494.69
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,12:00:00 PM,13.82,27.75,33.89,1494.21
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,12:30:00 PM,13.85,27.72,33.89,1494.29
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,1:00:00 PM,13.82,27.7,33.84,1494.16
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,1:30:00 PM,13.79,27.75,33.87,1494.11
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,2:00:00 PM,13.79,27.73,33.85,1494.08
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,2:30:00 PM,13.79,27.75,33.87,1494.11
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,3:00:00 PM,13.85,27.77,33.94,1494.34
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,3:30:00 PM,13.88,27.77,33.96,1494.44
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,4:00:00 PM,13.94,27.78,34.03,1494.67
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,4:30:00 PM,13.94,27.76,34.01,1494.64
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,5:00:00 PM,13.94,27.78,34.03,1494.67
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,5:30:00 PM,13.97,27.78,34.05,1494.77
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,6:00:00 PM,14.01,27.78,34.07,1494.87
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,6:30:00 PM,14.01,27.8,34.1,1494.9
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,7:00:00 PM,14.04,27.78,34.1,1494.97
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,7:30:00 PM,14.04,27.78,34.1,1494.97
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,8:00:00 PM,14.04,27.78,34.1,1494.97
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,8:30:00 PM,14.04,27.75,34.07,1494.94
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,9:00:00 PM,14.04,27.75,34.07,1494.94
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,9:30:00 PM,14.04,27.75,34.07,1494.94
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,10:00:00 PM,14.04,27.75,34.07,1494.94
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,10:30:00 PM,14.01,27.76,34.05,1494.84
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,11:00:00 PM,13.91,27.74,33.96,1494.51
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,13,2022-07-13,11:30:00 PM,13.63,27.77,33.76,1493.61
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,14,2022-07-14,12:00:00 AM,13.54,27.8,33.72,1493.33
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,14,2022-07-14,12:30:00 AM,13.57,27.77,33.72,1493.4
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,14,2022-07-14,1:00:00 AM,13.73,27.76,33.83,1493.91
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,14,2022-07-14,1:30:00 AM,13.57,27.79,33.74,1493.43
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,14,2022-07-14,2:00:00 AM,13.6,27.79,33.77,1493.53
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,14,2022-07-14,2:30:00 AM,13.6,27.79,33.77,1493.53
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,14,2022-07-14,3:00:00 AM,13.66,27.76,33.78,1493.71
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,14,2022-07-14,3:30:00 AM,13.66,27.76,33.78,1493.71
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,14,2022-07-14,4:00:00 AM,13.66,27.74,33.76,1493.68
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,14,2022-07-14,4:30:00 AM,13.66,27.76,33.78,1493.71
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,14,2022-07-14,5:00:00 AM,13.66,27.76,33.78,1493.71
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,14,2022-07-14,5:30:00 AM,13.63,27.77,33.76,1493.61
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,14,2022-07-14,6:00:00 AM,13.63,27.79,33.79,1493.63
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,14,2022-07-14,6:30:00 AM,13.76,27.75,33.85,1494.01
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,14,2022-07-14,7:00:00 AM,13.76,27.75,33.85,1494.01
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,14,2022-07-14,7:30:00 AM,13.82,27.75,33.89,1494.21
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,14,2022-07-14,8:00:00 AM,13.91,27.74,33.96,1494.51
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,14,2022-07-14,8:30:00 AM,13.94,27.74,33.98,1494.61
