Recorder,Serial numb,Site (text),Site Depth(m),Surface-Bottom,Log Depth(m),Latitude,Longitude,Year,Month,Day,Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,1:30:00 AM,14.55,28.96,35.83,1498.08
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,2:00:00 AM,14.65,28.96,35.91,1498.38
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,2:30:00 AM,14.68,28.96,35.94,1498.48
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,3:00:00 AM,14.77,28.96,36.02,1498.79
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,3:30:00 AM,14.86,28.94,36.07,1499.06
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,4:00:00 AM,15.14,28.93,36.29,1499.94
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,4:30:00 AM,15.35,28.92,36.45,1500.61
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,5:00:00 AM,15.51,28.93,36.59,1501.11
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,5:30:00 AM,15.6,28.93,36.67,1501.41
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,6:00:00 AM,15.63,28.91,36.67,1501.47
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,6:30:00 AM,15.51,28.9,36.56,1501.08
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,7:00:00 AM,15.45,28.89,36.5,1500.88
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,7:30:00 AM,15.41,28.92,36.5,1500.81
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,8:00:00 AM,15.45,28.87,36.47,1500.84
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,8:30:00 AM,15.45,28.87,36.47,1500.84
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,9:00:00 AM,15.48,28.87,36.5,1500.94
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,9:30:00 AM,15.6,28.88,36.61,1501.34
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,10:00:00 AM,15.87,28.85,36.8,1502.17
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,10:30:00 AM,16.05,28.84,36.94,1502.73
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,11:00:00 AM,16.02,28.81,36.88,1502.6
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,11:30:00 AM,16.09,28.87,37,1502.86
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,12:00:00 PM,16.12,28.81,36.97,1502.9
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,12:30:00 PM,16.15,28.82,37,1503
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,1:00:00 PM,16.09,28.81,36.94,1502.8
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,1:30:00 PM,14.95,28.97,36.18,1499.4
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,2:00:00 PM,14.86,28.97,36.1,1499.09
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,2:30:00 PM,14.65,28.99,35.94,1498.41
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,3:00:00 PM,14.55,29.01,35.89,1498.14
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,3:30:00 PM,14.83,28.99,36.1,1499.02
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,4:00:00 PM,15.17,28.93,36.31,1500.04
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,4:30:00 PM,14.92,28.97,36.15,1499.29
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,5:00:00 PM,14.86,28.97,36.1,1499.09
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,5:30:00 PM,14.77,28.99,36.05,1498.82
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,6:00:00 PM,14.89,29,36.16,1499.23
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,6:30:00 PM,15.08,28.95,36.26,1499.77
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,7:00:00 PM,15.2,28.93,36.34,1500.14
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,7:30:00 PM,15.29,28.94,36.42,1500.44
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,8:00:00 PM,15.45,28.92,36.53,1500.91
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,8:30:00 PM,15.54,28.93,36.62,1501.21
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,9:00:00 PM,15.54,28.9,36.59,1501.17
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,9:30:00 PM,15.72,28.92,36.75,1501.77
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,10:00:00 PM,15.66,28.94,36.73,1501.61
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,10:30:00 PM,15.51,28.9,36.56,1501.08
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,11:00:00 PM,15.35,28.92,36.45,1500.61
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,12,2022-07-12,11:30:00 PM,15.35,28.94,36.48,1500.64
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,12:00:00 AM,15.69,28.91,36.73,1501.67
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,12:30:00 AM,15.81,28.9,36.81,1502.04
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,1:00:00 AM,15.81,28.87,36.78,1502.01
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,1:30:00 AM,15.75,29,36.88,1501.97
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,2:00:00 AM,15.69,28.97,36.79,1501.74
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,2:30:00 AM,15.66,29.02,36.82,1501.7
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,3:00:00 AM,15.57,28.98,36.71,1501.37
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,3:30:00 AM,15.08,28.98,36.29,1499.8
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,4:00:00 AM,14.95,29.05,36.27,1499.49
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,4:30:00 AM,14.99,29.11,36.36,1499.66
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,5:00:00 AM,15.05,29.08,36.38,1499.83
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,5:30:00 AM,15.08,28.95,36.26,1499.77
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,6:00:00 AM,15.11,29.09,36.44,1500.03
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,6:30:00 AM,15.2,29.04,36.46,1500.27
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,7:00:00 AM,15.23,29.01,36.46,1500.33
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,7:30:00 AM,15.2,29.07,36.49,1500.3
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,8:00:00 AM,15.23,29.04,36.49,1500.37
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,8:30:00 AM,15.23,29.04,36.49,1500.37
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,9:00:00 AM,15.23,29.04,36.49,1500.37
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,9:30:00 AM,15.26,29.02,36.49,1500.43
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,10:00:00 AM,15.26,29.04,36.52,1500.47
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,10:30:00 AM,15.29,29.07,36.58,1500.6
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,11:00:00 AM,15.35,29.02,36.57,1500.73
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,11:30:00 AM,15.38,29.03,36.6,1500.84
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,12:00:00 PM,14.09,29.18,35.69,1496.82
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,12:30:00 PM,13.81,29.26,35.54,1495.99
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,1:00:00 PM,13.75,29.26,35.49,1495.78
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,1:30:00 PM,13.62,29.26,35.39,1495.37
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,2:00:00 PM,13.59,29.28,35.39,1495.29
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,2:30:00 PM,13.65,29.23,35.38,1495.44
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,3:00:00 PM,13.72,29.26,35.47,1495.68
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,3:30:00 PM,13.84,29.23,35.54,1496.06
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,4:00:00 PM,13.97,29.23,35.65,1496.48
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,4:30:00 PM,14.46,29.19,36.01,1498.06
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,5:00:00 PM,14.58,29.14,36.06,1498.4
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,5:30:00 PM,14.18,29.21,35.8,1497.17
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,6:00:00 PM,14.62,29.17,36.12,1498.53
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,6:30:00 PM,14.95,29.16,36.39,1499.62
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,7:00:00 PM,15.17,29.15,36.56,1500.29
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,7:30:00 PM,15.17,29.09,36.5,1500.23
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,8:00:00 PM,15.23,29.1,36.55,1500.43
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,8:30:00 PM,15.23,29.1,36.55,1500.43
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,9:00:00 PM,15.32,29.1,36.64,1500.73
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,9:30:00 PM,15.6,29.04,36.8,1501.53
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,10:00:00 PM,15.72,29.05,36.91,1501.93
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,10:30:00 PM,15.72,29.05,36.91,1501.93
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,11:00:00 PM,15.66,29.05,36.85,1501.73
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,13,2022-07-13,11:30:00 PM,15.72,29.05,36.91,1501.93
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,12:00:00 AM,15.87,28.98,36.96,1502.33
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,12:30:00 AM,15.84,29.01,36.96,1502.27
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,1:00:00 AM,15.72,29.02,36.88,1501.9
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,1:30:00 AM,15.75,29.05,36.94,1502.03
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,2:00:00 AM,15.75,29.03,36.91,1502
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,2:30:00 AM,15.78,29,36.91,1502.07
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,3:00:00 AM,15.81,28.98,36.9,1502.13
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,3:30:00 AM,15.81,28.98,36.9,1502.13
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,4:00:00 AM,15.78,29,36.91,1502.07
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,4:30:00 AM,15.78,29.03,36.94,1502.1
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,5:00:00 AM,15.81,29,36.93,1502.17
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,5:30:00 AM,15.84,29.01,36.96,1502.27
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,6:00:00 AM,15.84,29.01,36.96,1502.27
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,6:30:00 AM,15.87,28.98,36.96,1502.33
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,7:00:00 AM,15.9,29.01,37.02,1502.46
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,7:30:00 AM,15.9,29.01,37.02,1502.46
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,8:00:00 AM,15.96,28.99,37.05,1502.63
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,8:30:00 AM,15.99,28.97,37.04,1502.7
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,9:00:00 AM,16.05,28.97,37.1,1502.89
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,9:30:00 AM,16.09,28.98,37.13,1502.99
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,10:00:00 AM,16.15,28.95,37.16,1503.16
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,10:30:00 AM,16.24,28.99,37.28,1503.49
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,11:00:00 AM,16.36,28.95,37.33,1503.81
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,11:30:00 AM,16.45,28.96,37.42,1504.11
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,12:00:00 PM,16.54,28.94,37.47,1504.37
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,12:30:00 PM,16.63,28.93,37.53,1504.63
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,1:00:00 PM,16.6,28.95,37.53,1504.56
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,1:30:00 PM,16.78,28.92,37.65,1505.08
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,2:00:00 PM,16.93,28.88,37.73,1505.51
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,2:30:00 PM,16.93,28.94,37.8,1505.57
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,3:00:00 PM,17.08,28.9,37.88,1505.99
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,3:30:00 PM,17.29,28.9,38.07,1506.63
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,4:00:00 PM,17.38,28.92,38.16,1506.92
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,4:30:00 PM,17.5,28.91,38.25,1507.27
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,5:00:00 PM,17.56,28.89,38.28,1507.43
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,5:30:00 PM,17.59,28.92,38.34,1507.56
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,6:00:00 PM,17.2,28.95,38.04,1506.41
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,6:30:00 PM,17.32,28.94,38.13,1506.76
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,7:00:00 PM,17.56,28.86,38.24,1507.4
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,7:30:00 PM,17.65,28.85,38.3,1507.65
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,8:00:00 PM,17.65,28.82,38.27,1507.62
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,8:30:00 PM,17.65,28.82,38.27,1507.62
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,9:00:00 PM,17.68,28.8,38.27,1507.68
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,9:30:00 PM,17.71,28.8,38.3,1507.78
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,10:00:00 PM,17.71,28.77,38.26,1507.75
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,10:30:00 PM,17.74,28.81,38.33,1507.88
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,11:00:00 PM,17.74,28.78,38.29,1507.84
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,14,2022-07-14,11:30:00 PM,17.71,28.74,38.23,1507.71
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,12:00:00 AM,17.65,28.73,38.17,1507.52
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,12:30:00 AM,17.59,28.72,38.1,1507.33
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,1:00:00 AM,17.56,28.75,38.11,1507.27
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,1:30:00 AM,17.56,28.78,38.14,1507.3
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,2:00:00 AM,17.71,28.77,38.26,1507.75
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,2:30:00 AM,17.65,28.71,38.13,1507.49
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,3:00:00 AM,17.59,28.72,38.1,1507.33
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,3:30:00 AM,17.47,28.76,38.05,1507.01
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,4:00:00 AM,17.35,28.77,37.96,1506.66
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,4:30:00 AM,17.32,28.77,37.93,1506.57
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,5:00:00 AM,17.35,28.74,37.93,1506.63
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,5:30:00 AM,17.35,28.74,37.93,1506.63
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,6:00:00 AM,17.35,28.74,37.93,1506.63
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,6:30:00 AM,17.41,28.72,37.95,1506.79
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,7:00:00 AM,17.44,28.73,37.98,1506.88
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,7:30:00 AM,17.47,28.76,38.05,1507.01
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,8:00:00 AM,17.53,28.74,38.08,1507.17
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,8:30:00 AM,17.41,28.72,37.95,1506.79
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,9:00:00 AM,17.29,28.76,37.9,1506.47
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,9:30:00 AM,17.32,28.74,37.9,1506.53
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,10:00:00 AM,17.32,28.74,37.9,1506.53
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,10:30:00 AM,17.35,28.72,37.89,1506.6
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,11:00:00 AM,17.38,28.75,37.96,1506.73
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,11:30:00 AM,17.41,28.72,37.95,1506.79
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,12:00:00 PM,17.44,28.73,37.98,1506.88
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,12:30:00 PM,17.56,28.72,38.07,1507.24
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,1:00:00 PM,17.59,28.72,38.1,1507.33
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,1:30:00 PM,17.62,28.73,38.14,1507.43
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,2:00:00 PM,17.62,28.7,38.1,1507.39
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,2:30:00 PM,17.62,28.73,38.14,1507.43
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,3:00:00 PM,17.65,28.71,38.13,1507.49
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,3:30:00 PM,16.75,28.83,37.52,1504.89
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,4:00:00 PM,16.51,28.86,37.35,1504.17
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,4:30:00 PM,16.39,28.92,37.33,1503.88
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,5:00:00 PM,16.33,28.89,37.24,1503.65
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,5:30:00 PM,16.72,28.85,37.52,1504.82
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,6:00:00 PM,17.62,28.81,38.24,1507.53
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,6:30:00 PM,17.2,28.78,37.84,1506.21
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,7:00:00 PM,17.14,28.8,37.81,1506.05
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,7:30:00 PM,17.35,28.77,37.96,1506.66
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,8:00:00 PM,17.53,28.74,38.08,1507.17
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,8:30:00 PM,17.53,28.77,38.11,1507.21
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,9:00:00 PM,17.59,28.72,38.1,1507.33
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,9:30:00 PM,17.56,28.69,38.04,1507.2
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,10:00:00 PM,17.59,28.67,38.04,1507.27
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,10:30:00 PM,17.62,28.7,38.1,1507.39
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,11:00:00 PM,17.65,28.68,38.1,1507.46
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,15,2022-07-15,11:30:00 PM,17.65,28.71,38.13,1507.49
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,16,2022-07-16,12:00:00 AM,17.59,28.7,38.07,1507.3
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,16,2022-07-16,12:30:00 AM,17.26,28.79,37.9,1506.41
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,16,2022-07-16,1:00:00 AM,17.05,28.81,37.75,1505.79
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,16,2022-07-16,1:30:00 AM,16.9,28.82,37.64,1505.34
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,16,2022-07-16,2:00:00 AM,16.87,28.82,37.61,1505.25
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,16,2022-07-16,2:30:00 AM,16.84,28.84,37.61,1505.18
